barcode,comp,fstation,pool,stratum,DATE,z15east,z15north,vel,vel_qf,date,year,month,day,reach,cfs,q_cat,vq_ratio,dataset
11000862,f,1,4,BWC-S,06/15/1995,572079,4918958,0.01,NA,1995-06-15T05:00:00Z,1995,6,15,4l,49100, High,0.20366598778004072,train
11009394,f,1,4,BWC-S,07/22/2024,572079,4918958,0.02,NA,2024-07-22T05:00:00Z,2024,7,22,4l,62800, High,0.3184713375796178,train
11001117,f,1,4,BWC-S,08/22/1995,571279,4918908,0,NA,1995-08-22T05:00:00Z,1995,8,22,4l,47900, High,0,train
11003696,f,1,4,BWC-O,07/05/2001,572079,4918908,0.02,NA,2001-07-05T05:00:00Z,2001,7,5,4l,55600, High,0.3597122302158274,train
11003668,f,1,4,BWC-S,06/27/2001,571279,4918908,0.13,NA,2001-06-27T05:00:00Z,2001,6,27,4l,97800, High,1.329243353783231,train
31016149,v,1,4,BWC-L,7/9/2024,571184,4918860,0.23,NA,2024-07-09T05:00:00Z,2024,7,9,4l,119200, High,1.929530201342282,train
11000162,f,1,4,BWC-S,08/12/1993,572179,4918858,0,NA,1993-08-12T05:00:00Z,1993,8,12,4l,68700, High,0,train
11008017,f,1,4,BWC-S,10/11/2018,571429,4918808,0.05,NA,2018-10-11T05:00:00Z,2018,10,11,4l,59100, High,0.8460236886632826,train
11005925,f,1,4,BWC-S,07/25/2011,571079,4918758,0.12,NA,2011-07-25T05:00:00Z,2011,7,25,4l,69700, High,1.721664275466284,train
11009374,f,1,4,BWC-S,07/17/2024,571129,4918758,0.1,NA,2024-07-17T05:00:00Z,2024,7,17,4l,83700, High,1.1947431302270013,test
11007477,f,1,4,BWC-S,10/25/2016,572229,4918708,0,NA,2016-10-25T05:00:00Z,2016,10,25,4l,53700, High,0,train
11008259,f,1,4,BWC-S,10/07/2019,571229,4918708,0.14,NA,2019-10-07T05:00:00Z,2019,10,7,4l,99900, High,1.4014014014014016,train
11004357,f,1,4,BWC-S,06/25/2004,571479,4918658,0.02,NA,2004-06-25T05:00:00Z,2004,6,25,4l,57700, High,0.3466204506065858,train
11004076,f,1,4,BWC-S,07/02/2002,571629,4918608,0.02,NA,2002-07-02T05:00:00Z,2002,7,2,4l,62900, High,0.3179650238473768,train
11006705,f,1,4,BWC-S,07/20/2014,571579,4918608,0.03,NA,2014-07-20T05:00:00Z,2014,7,20,4l,58600, High,0.5119453924914675,train
11007301,f,1,4,BWC-S,08/01/2016,571479,4918608,0,NA,2016-08-01T05:00:00Z,2016,8,1,4l,64600, High,0,train
11008327,f,1,4,BWC-S,07/07/2020,571529,4918608,0,NA,2020-07-07T05:00:00Z,2020,7,7,4l,50600, High,0,train
11009375,f,1,4,BWC-S,07/17/2024,572029,4918608,0.04,NA,2024-07-17T05:00:00Z,2024,7,17,4l,83700, High,0.47789725209080053,train
11004077,f,1,4,BWC-S,07/02/2002,571779,4918558,0.02,NA,2002-07-02T05:00:00Z,2002,7,2,4l,62900, High,0.3179650238473768,train
11005663,f,1,4,BWC-S,06/24/2010,571879,4918558,0,NA,2010-06-24T05:00:00Z,2010,6,24,4l,48300, High,0,test
41001139,w,1,4,BWC,04/19/1994,571429,4918508,0.12,NA,1994-04-19T05:00:00Z,1994,4,19,4l,65700, High,1.82648401826484,train
41001141,w,1,4,BWC,04/19/1994,572229,4918508,0.06,NA,1994-04-19T05:00:00Z,1994,4,19,4l,65700, High,0.91324200913242,train
11000726,f,1,4,BWC-O,09/19/1994,572079,4918458,0.01,NA,1994-09-19T05:00:00Z,1994,9,19,4l,59100, High,0.1692047377326565,train
11005976,f,1,4,BWC-S,08/03/2011,571679,4918408,0.03,NA,2011-08-03T05:00:00Z,2011,8,3,4l,60000, High,0.5,train
31016152,v,1,4,BWC-L,7/9/2024,571533,4918406,0.17,NA,2024-07-09T05:00:00Z,2024,7,9,4l,119200, High,1.4261744966442953,train
11001289,f,1,4,BWC-O,10/17/1995,571929,4918358,0,NA,1995-10-17T05:00:00Z,1995,10,17,4l,51000, High,0,train
11007230,f,1,4,BWC-S,06/24/2016,572179,4918358,0.07,NA,2016-06-24T05:00:00Z,2016,6,24,4l,48800, High,1.4344262295081969,train
41020233,w,1,4,MC,05/02/2011,572029,4918308,0.15,NA,2011-05-02T05:00:00Z,2011,5,2,4l,101300, High,1.4807502467917077,train
41020538,w,1,4,MC,07/27/2011,572029,4918308,0.15,NA,2011-07-27T05:00:00Z,2011,7,27,4l,70400, High,2.1306818181818183,train
41023148,w,1,4,MC,05/05/2014,572029,4918308,0.16,NA,2014-05-05T05:00:00Z,2014,5,5,4l,134700, High,1.1878247958426131,test
41029580,w,1,4,MC,04/28/2021,571229,4918308,0.44,NA,2021-04-28T05:00:00Z,2021,4,28,4l,47400, High,9.282700421940929,train
11005926,f,1,4,BWC-S,07/25/2011,572329,4918308,0.05,NA,2011-07-25T05:00:00Z,2011,7,25,4l,69700, High,0.7173601147776184,train
11007304,f,1,4,MCB-U,08/01/2016,572029,4918308,0.03,NA,2016-08-01T05:00:00Z,2016,8,1,4l,64600, High,0.46439628482972134,train
11007305,f,1,4,MCB-U,08/01/2016,572029,4918308,0.03,NA,2016-08-01T05:00:00Z,2016,8,1,4l,64600, High,0.46439628482972134,train
11001898,f,1,4,MCB-U,07/10/1997,571429,4918258,0.23,NA,1997-07-10T05:00:00Z,1997,7,10,4l,52500, High,4.380952380952381,train
11004245,f,1,4,MCB-U,10/22/2002,572379,4918208,0.05,NA,2002-10-22T05:00:00Z,2002,10,22,4l,46800, High,1.0683760683760684,train
11005656,f,1,4,MCB-U,06/23/2010,572029,4918208,0.06,NA,2010-06-23T05:00:00Z,2010,6,23,4l,47700, High,1.257861635220126,train
11005657,f,1,4,MCB-U,06/23/2010,572029,4918208,0.06,NA,2010-06-23T05:00:00Z,2010,6,23,4l,47700, High,1.257861635220126,train
31016386,v,1,4,BWI,6/20/2024,579131,4918163,0.08,NA,2024-06-20T05:00:00Z,2024,6,20,4l,97700, High,0.8188331627430911,train
11007759,f,1,4,MCB-U,10/30/2017,572429,4918158,0.14,NA,2017-10-30T05:00:00Z,2017,10,30,4l,52300, High,2.676864244741874,test
11009478,f,1,4,MCB-U,08/12/2024,572429,4918158,0.11,NA,2024-08-12T05:00:00Z,2024,8,12,4l,46100, High,2.386117136659436,train
41018338,w,1,4,MC,04/23/2009,571829,4918108,0.26,NA,2009-04-23T05:00:00Z,2009,4,23,4l,47900, High,5.427974947807933,train
41020225,w,1,4,MC,05/02/2011,571229,4918108,0.74,NA,2011-05-02T05:00:00Z,2011,5,2,4l,101300, High,7.305034550839091,train
41020229,w,1,4,MC,05/02/2011,572229,4918108,0.47,NA,2011-05-02T05:00:00Z,2011,5,2,4l,101300, High,4.639684106614017,train
41020540,w,1,4,MC,07/27/2011,571629,4918108,0.72,NA,2011-07-27T05:00:00Z,2011,7,27,4l,70400, High,10.227272727272727,train
41022105,w,1,4,MC,04/30/2013,571828,4918108,0.3,NA,2013-04-30T05:00:00Z,2013,4,30,4l,77800, High,3.8560411311053984,train
41026005,w,1,4,MC,05/02/2017,572229,4918108,0.44,NA,2017-05-02T05:00:00Z,2017,5,2,4l,75000, High,5.866666666666666,train
41026006,w,1,4,MC,05/02/2017,571229,4918108,0.68,NA,2017-05-02T05:00:00Z,2017,5,2,4l,75000, High,9.066666666666666,train
41028160,w,1,4,MC,07/22/2019,571829,4918108,0.56,NA,2019-07-22T05:00:00Z,2019,7,22,4l,86800, High,6.451612903225808,train
41028161,w,1,4,MC,07/22/2019,571429,4918108,0.75,NA,2019-07-22T05:00:00Z,2019,7,22,4l,86800, High,8.640552995391705,test
41030576,w,1,4,MC,04/28/2022,572429,4918108,0.32,NA,2022-04-28T05:00:00Z,2022,4,28,4l,70300, High,4.551920341394025,train
11000201,f,1,4,MCB-U,08/19/1993,572079,4918108,0.43,NA,1993-08-19T05:00:00Z,1993,8,19,4l,57600, High,7.465277777777778,train
11006692,f,1,4,MCB-U,07/14/2014,572179,4918108,0.46,NA,2014-07-14T05:00:00Z,2014,7,14,4l,71500, High,6.433566433566433,train
11006693,f,1,4,MCB-U,07/14/2014,572179,4918108,0.46,NA,2014-07-14T05:00:00Z,2014,7,14,4l,71500, High,6.433566433566433,train
11007302,f,1,4,MCB-U,08/01/2016,572029,4918108,0.47,NA,2016-08-01T05:00:00Z,2016,8,1,4l,64600, High,7.275541795665634,train
11007303,f,1,4,MCB-U,08/01/2016,572029,4918108,0.47,NA,2016-08-01T05:00:00Z,2016,8,1,4l,64600, High,7.275541795665634,train
11009476,f,1,4,MCB-U,08/12/2024,571529,4918108,0.58,NA,2024-08-12T05:00:00Z,2024,8,12,4l,46100, High,12.581344902386114,train
11009477,f,1,4,MCB-U,08/12/2024,571529,4918108,0.58,NA,2024-08-12T05:00:00Z,2024,8,12,4l,46100, High,12.581344902386114,train
41026965,w,1,4,MC,04/30/2018,571229,4918107,0.79,NA,2018-04-30T05:00:00Z,2018,4,30,4l,125400, High,6.299840510366827,train
41026967,w,1,4,MC,04/30/2018,572229,4918107,0.51,NA,2018-04-30T05:00:00Z,2018,4,30,4l,125400, High,4.0669856459330145,test
41027192,w,1,4,MC,07/23/2018,572029,4918107,0.49,NA,2018-07-23T05:00:00Z,2018,7,23,4l,69700, High,7.03012912482066,train
11007306,f,1,4,MCB-U,08/01/2016,572529,4918008,0.07,NA,2016-08-01T05:00:00Z,2016,8,1,4l,64600, High,1.08359133126935,train
31016153,v,1,4,BWC-L,6/20/2024,579579,4918006,0.03,NA,2024-06-20T05:00:00Z,2024,6,20,4l,97700, High,0.3070624360286592,train
11008264,f,1,4,BWC-S,10/07/2019,579829,4917958,0.07,NA,2019-10-07T05:00:00Z,2019,10,7,4l,99900, High,0.7007007007007008,train
31016154,v,1,4,BWC-L,6/20/2024,579728,4917957,0.03,NA,2024-06-20T05:00:00Z,2024,6,20,4l,97700, High,0.3070624360286592,train
41005169,w,1,4,BWC,04/28/1997,579879,4917908,0.04,NA,1997-04-28T05:00:00Z,1997,4,28,4l,100300, High,0.39880358923230314,train
41019835,w,1,4,MC,10/13/2010,572229,4917908,0.67,NA,2010-10-13T05:00:00Z,2010,10,13,4l,77500, High,8.64516129032258,train
41020228,w,1,4,MC,05/02/2011,572029,4917908,0.78,NA,2011-05-02T05:00:00Z,2011,5,2,4l,101300, High,7.69990128331688,train
41020539,w,1,4,MC,07/27/2011,571829,4917908,0.6,NA,2011-07-27T05:00:00Z,2011,7,27,4l,70400, High,8.522727272727273,train
41023147,w,1,4,MC,05/05/2014,573029,4917908,0.81,NA,2014-05-05T05:00:00Z,2014,5,5,4l,134700, High,6.013363028953229,test
41023406,w,1,4,MC,07/23/2014,571829,4917908,0.74,NA,2014-07-23T05:00:00Z,2014,7,23,4l,50200, High,14.741035856573706,train
41025606,w,1,4,MC,10/13/2016,571228,4917908,0.81,NA,2016-10-13T05:00:00Z,2016,10,13,4l,61800, High,13.106796116504855,train
41026010,w,1,4,MC,05/02/2017,571829,4917908,0.65,NA,2017-05-02T05:00:00Z,2017,5,2,4l,75000, High,8.666666666666666,train
41026622,w,1,4,MC,10/13/2017,572629,4917908,0.64,NA,2017-10-13T05:00:00Z,2017,10,13,4l,86100, High,7.4332171893147505,train
41028162,w,1,4,MC,07/22/2019,571229,4917908,0.69,NA,2019-07-22T05:00:00Z,2019,7,22,4l,86800, High,7.949308755760369,train
41028449,w,1,4,MC,10/16/2019,573029,4917908,0.66,NA,2019-10-16T05:00:00Z,2019,10,16,4l,103200, High,6.395348837209302,train
41028450,w,1,4,MC,10/16/2019,572229,4917908,0.84,NA,2019-10-16T05:00:00Z,2019,10,16,4l,103200, High,8.13953488372093,train
41028451,w,1,4,MC,10/16/2019,571229,4917908,0.88,NA,2019-10-16T05:00:00Z,2019,10,16,4l,103200, High,8.527131782945736,train
41030575,w,1,4,MC,04/28/2022,572229,4917908,0.63,NA,2022-04-28T05:00:00Z,2022,4,28,4l,70300, High,8.961593172119487,train
41030577,w,1,4,MC,04/28/2022,571629,4917908,0.84,NA,2022-04-28T05:00:00Z,2022,4,28,4l,70300, High,11.948790896159316,test
41031481,w,1,4,MC,04/25/2023,571629,4917908,1.09,NA,2023-04-25T05:00:00Z,2023,4,25,4l,212000, High,5.141509433962265,train
41031482,w,1,4,MC,04/25/2023,572629,4917908,1.11,NA,2023-04-25T05:00:00Z,2023,4,25,4l,212000, High,5.235849056603774,train
11004246,f,1,4,MCB-U,10/22/2002,572629,4917908,0.1,NA,2002-10-22T05:00:00Z,2002,10,22,4l,46800, High,2.1367521367521367,train
11005993,f,1,4,MCB-U,08/17/2011,571279,4917908,0.54,NA,2011-08-17T05:00:00Z,2011,8,17,4l,54800, High,9.854014598540145,train
41026966,w,1,4,MC,04/30/2018,571229,4917907,0.58,NA,2018-04-30T05:00:00Z,2018,4,30,4l,125400, High,4.625199362041467,train
41027191,w,1,4,MC,07/23/2018,571629,4917907,1.07,NA,2018-07-23T05:00:00Z,2018,7,23,4l,69700, High,15.351506456241033,train
41025505,w,1,4,BWC,10/10/2016,579929,4917858,0.02,3,2016-10-10T05:00:00Z,2016,10,10,4l,63200, High,0.3164556962025316,train
11005908,f,1,4,MCB-U,06/23/2011,572679,4917858,0.05,NA,2011-06-23T05:00:00Z,2011,6,23,4l,67400, High,0.7418397626112759,train
11005820,f,1,4,MCB-U,10/13/2010,572879,4917858,0.56,NA,2010-10-13T05:00:00Z,2010,10,13,4l,77500, High,7.225806451612904,train
11005821,f,1,4,MCB-U,10/13/2010,572879,4917858,0.56,NA,2010-10-13T05:00:00Z,2010,10,13,4l,77500, High,7.225806451612904,test
41008182,w,1,4,BWC,04/30/1999,579429,4917808,0,NA,1999-04-30T05:00:00Z,1999,4,30,4l,57500, High,0,train
41028423,w,1,4,BWC,10/15/2019,579980,4917808,0.06,NA,2019-10-15T05:00:00Z,2019,10,15,4l,103600, High,0.5791505791505792,train
41028424,w,1,4,BWC,10/15/2019,579330,4917808,0.04,NA,2019-10-15T05:00:00Z,2019,10,15,4l,103600, High,0.3861003861003861,train
41014827,w,1,4,BWC,10/13/2005,579479,4917758,0.02,3,2005-10-13T05:00:00Z,2005,10,13,4l,77000, High,0.2597402597402597,train
11008265,f,1,4,BWC-S,10/07/2019,579979,4917758,0.1,NA,2019-10-07T05:00:00Z,2019,10,7,4l,99900, High,1.001001001001001,train
11009479,f,1,4,MCB-U,08/12/2024,572779,4917758,0.52,NA,2024-08-12T05:00:00Z,2024,8,12,4l,46100, High,11.279826464208242,train
11009480,f,1,4,MCB-U,08/12/2024,572779,4917758,0.52,NA,2024-08-12T05:00:00Z,2024,8,12,4l,46100, High,11.279826464208242,train
31016155,v,1,4,BWC-L,6/20/2024,579131,4917758,0.06,NA,2024-06-20T05:00:00Z,2024,6,20,4l,97700, High,0.6141248720573184,train
31016156,v,1,4,BWC-L,6/20/2024,579831,4917709,0.03,NA,2024-06-20T05:00:00Z,2024,6,20,4l,97700, High,0.3070624360286592,train
41000199,w,1,4,BWC,08/03/1993,579629,4917708,0.02,NA,1993-08-03T05:00:00Z,1993,8,3,4l,63300, High,0.315955766192733,test
41014828,w,1,4,BWC,10/13/2005,579779,4917708,0.01,3,2005-10-13T05:00:00Z,2005,10,13,4l,77000, High,0.12987012987012986,train
41015160,w,1,4,BWC,04/24/2006,580029,4917708,0,3,2006-04-24T05:00:00Z,2006,4,24,4l,65200, High,0,train
41017368,w,1,4,BWC,05/07/2008,579529,4917708,0.07,NA,2008-05-07T05:00:00Z,2008,5,7,4l,96500, High,0.7253886010362695,train
41019910,w,1,4,BWC,10/15/2010,579679,4917708,0,3,2010-10-15T05:00:00Z,2010,10,15,4l,68200, High,0,train
41020226,w,1,4,MC,05/02/2011,573029,4917708,1.09,NA,2011-05-02T05:00:00Z,2011,5,2,4l,101300, High,10.760118460019743,train
41020227,w,1,4,MC,05/02/2011,572229,4917708,0.98,NA,2011-05-02T05:00:00Z,2011,5,2,4l,101300, High,9.674234945705823,train
41023407,w,1,4,MC,07/23/2014,572229,4917708,0.59,NA,2014-07-23T05:00:00Z,2014,7,23,4l,50200, High,11.752988047808765,train
41025346,w,1,4,MC,07/27/2016,572828,4917708,0.88,NA,2016-07-27T05:00:00Z,2016,7,27,4l,76100, High,11.563731931668856,train
41025607,w,1,4,MC,10/13/2016,573028,4917708,0.68,NA,2016-10-13T05:00:00Z,2016,10,13,4l,61800, High,11.003236245954692,train
41026004,w,1,4,MC,05/02/2017,572629,4917708,0.93,NA,2017-05-02T05:00:00Z,2017,5,2,4l,75000, High,12.4,test
41026031,w,1,4,BWC,05/03/2017,580030,4917708,0.02,3,2017-05-03T05:00:00Z,2017,5,3,4l,74700, High,0.2677376171352075,train
41026621,w,1,4,MC,10/13/2017,572829,4917708,0.84,NA,2017-10-13T05:00:00Z,2017,10,13,4l,86100, High,9.75609756097561,train
11005833,f,1,4,MCB-U,10/14/2010,573129,4917708,0.47,NA,2010-10-14T05:00:00Z,2010,10,14,4l,72700, High,6.464924346629987,train
11006117,f,1,4,MCB-U,06/18/2012,573129,4917708,0.51,NA,2012-06-18T05:00:00Z,2012,6,18,4l,58200, High,8.762886597938143,train
41027193,w,1,4,MC,07/23/2018,572429,4917707,1.06,NA,2018-07-23T05:00:00Z,2018,7,23,4l,69700, High,15.20803443328551,train
41027195,w,1,4,MC,07/23/2018,573029,4917707,0.67,NA,2018-07-23T05:00:00Z,2018,7,23,4l,69700, High,9.612625538020087,train
41003221,w,1,4,BWC,10/16/1995,579379,4917658,0.04,NA,1995-10-16T05:00:00Z,1995,10,16,4l,54600, High,0.7326007326007326,train
41020273,w,1,4,BWC,05/03/2011,579579,4917658,0.06,NA,2011-05-03T05:00:00Z,2011,5,3,4l,97800, High,0.6134969325153374,train
41029617,w,1,4,BWC,04/29/2021,579380,4917658,0.01,3,2021-04-29T05:00:00Z,2021,4,29,4l,46500, High,0.2150537634408602,train
41002477,w,1,4,BWC,05/01/1995,579379,4917608,0.02,NA,1995-05-01T05:00:00Z,1995,5,1,4l,80700, High,0.24783147459727384,test
41005168,w,1,4,BWC,04/28/1997,579379,4917608,0.26,NA,1997-04-28T05:00:00Z,1997,4,28,4l,100300, High,2.59222333000997,train
11006119,f,1,4,MCB-U,06/19/2012,573179,4917608,0.52,NA,2012-06-19T05:00:00Z,2012,6,19,4l,59400, High,8.754208754208754,train
11008118,f,1,4,MCB-U,07/16/2019,573129,4917608,0.54,NA,2019-07-16T05:00:00Z,2019,7,16,4l,75300, High,7.171314741035856,train
41027280,w,1,4,BWC,07/26/2018,579830,4917607,0,3,2018-07-26T05:00:00Z,2018,7,26,4l,56000, High,0,train
41002476,w,1,4,BWC,05/01/1995,579529,4917558,0.18,NA,1995-05-01T05:00:00Z,1995,5,1,4l,80700, High,2.2304832713754648,train
41015159,w,1,4,BWC,04/24/2006,579379,4917558,0.01,3,2006-04-24T05:00:00Z,2006,4,24,4l,65200, High,0.15337423312883436,train
11007405,f,1,4,BWC-S,09/29/2016,573929,4917558,0,NA,2016-09-29T05:00:00Z,2016,9,29,4l,75500, High,0,train
41027278,w,1,4,BWC,07/26/2018,579280,4917557,0.05,NA,2018-07-26T05:00:00Z,2018,7,26,4l,56000, High,0.8928571428571429,train
11007478,f,1,4,MCB-W,10/25/2016,574553,4917539,0.5,NA,2016-10-25T05:00:00Z,2016,10,25,4l,53700, High,9.31098696461825,train
41002478,w,1,4,BWC,05/01/1995,580129,4917508,0.03,NA,1995-05-01T05:00:00Z,1995,5,1,4l,80700, High,0.37174721189591076,test
41003220,w,1,4,BWC,10/16/1995,580029,4917508,0.02,NA,1995-10-16T05:00:00Z,1995,10,16,4l,54600, High,0.3663003663003663,train
41013113,w,1,4,BWC,04/26/2004,579529,4917508,0.07,NA,2004-04-26T05:00:00Z,2004,4,26,4l,52900, High,1.3232514177693764,train
41020536,w,1,4,MC,07/27/2011,573229,4917508,0.68,NA,2011-07-27T05:00:00Z,2011,7,27,4l,70400, High,9.659090909090908,train
41020537,w,1,4,MC,07/27/2011,572829,4917508,1.25,NA,2011-07-27T05:00:00Z,2011,7,27,4l,70400, High,17.755681818181817,train
41023146,w,1,4,MC,05/05/2014,573029,4917508,1.45,NA,2014-05-05T05:00:00Z,2014,5,5,4l,134700, High,10.764662212323682,train
41023408,w,1,4,MC,07/23/2014,573229,4917508,0.55,NA,2014-07-23T05:00:00Z,2014,7,23,4l,50200, High,10.956175298804784,train
41025608,w,1,4,MC,10/13/2016,573228,4917508,0.79,NA,2016-10-13T05:00:00Z,2016,10,13,4l,61800, High,12.7831715210356,train
41026620,w,1,4,MC,10/13/2017,572829,4917508,1.48,NA,2017-10-13T05:00:00Z,2017,10,13,4l,86100, High,17.18931475029036,train
41029579,w,1,4,MC,04/28/2021,573229,4917508,0.64,NA,2021-04-28T05:00:00Z,2021,4,28,4l,47400, High,13.502109704641349,train
41031483,w,1,4,MC,04/25/2023,573029,4917508,1.23,NA,2023-04-25T05:00:00Z,2023,4,25,4l,212000, High,5.80188679245283,test
11000753,f,1,4,MCB-U,09/26/1994,573029,4917508,0.36,NA,1994-09-26T05:00:00Z,1994,9,26,4l,53600, High,6.716417910447761,train
11000754,f,1,4,MCB-U,09/26/1994,573029,4917508,0.36,NA,1994-09-26T05:00:00Z,1994,9,26,4l,53600, High,6.716417910447761,train
11002316,f,1,4,BWC-S,07/09/1998,579279,4917508,0.08,NA,1998-07-09T05:00:00Z,1998,7,9,4l,49100, High,1.6293279022403258,train
11008008,f,1,4,MCB-U,10/04/2018,573229,4917508,0.41,NA,2018-10-04T05:00:00Z,2018,10,4,4l,58800, High,6.9727891156462585,train
41027281,w,1,4,BWC,07/26/2018,580030,4917507,0,3,2018-07-26T05:00:00Z,2018,7,26,4l,56000, High,0,train
41003824,w,1,4,BWC,05/01/1996,580379,4917458,0.04,NA,1996-05-01T05:00:00Z,1996,5,1,4l,100600, High,0.3976143141153081,train
41008183,w,1,4,BWC,04/30/1999,580329,4917458,0.02,NA,1999-04-30T05:00:00Z,1999,4,30,4l,57500, High,0.34782608695652173,train
41025359,w,1,4,BWC,07/28/2016,579429,4917458,0.08,NA,2016-07-28T05:00:00Z,2016,7,28,4l,73400, High,1.0899182561307903,train
11002315,f,1,4,BWC-S,07/09/1998,579479,4917458,0.05,NA,1998-07-09T05:00:00Z,1998,7,9,4l,49100, High,1.0183299389002036,train
11001118,f,1,4,MCB-U,08/22/1995,573179,4917458,0.54,NA,1995-08-22T05:00:00Z,1995,8,22,4l,47900, High,11.273486430062631,test
11001119,f,1,4,MCB-U,08/22/1995,573179,4917458,0.54,NA,1995-08-22T05:00:00Z,1995,8,22,4l,47900, High,11.273486430062631,train
11003667,f,1,4,BWC-S,06/26/2001,579229,4917458,0.07,NA,2001-06-26T05:00:00Z,2001,6,26,4l,102000, High,0.6862745098039217,train
11007414,f,1,4,MCB-U,10/06/2016,573329,4917458,0.29,NA,2016-10-06T05:00:00Z,2016,10,6,4l,69800, High,4.154727793696274,train
41027022,w,1,4,BWC,05/02/2018,580230,4917457,0.12,NA,2018-05-02T05:00:00Z,2018,5,2,4l,125800, High,0.9538950715421304,train
41010783,w,1,4,BWC,04/24/2001,580079,4917408,0.16,NA,2001-04-24T05:00:00Z,2001,4,24,4l,195500, High,0.8184143222506394,train
41018335,w,1,4,BWC,04/23/2009,574079,4917408,0.03,NA,2009-04-23T05:00:00Z,2009,4,23,4l,47900, High,0.6263048016701461,train
41020595,w,1,4,BWC,07/29/2011,579279,4917408,0.03,NA,2011-07-29T05:00:00Z,2011,7,29,4l,69700, High,0.430416068866571,train
41025360,w,1,4,BWC,07/28/2016,580279,4917408,0.03,NA,2016-07-28T05:00:00Z,2016,7,28,4l,73400, High,0.4087193460490463,train
41028169,w,1,4,BWC,07/23/2019,580430,4917408,0.04,NA,2019-07-23T05:00:00Z,2019,7,23,4l,90400, High,0.4424778761061947,train
41028422,w,1,4,BWC,10/15/2019,580280,4917408,0.1,NA,2019-10-15T05:00:00Z,2019,10,15,4l,103600, High,0.9652509652509653,test
41030603,w,1,4,BWC,04/29/2022,579830,4917408,0.06,NA,2022-04-29T05:00:00Z,2022,4,29,4l,69900, High,0.8583690987124464,train
11000770,f,1,4,BWC-O,09/28/1994,580079,4917408,0.09,NA,1994-09-28T05:00:00Z,1994,9,28,4l,48600, High,1.8518518518518516,train
11000771,f,1,4,BWC-O,09/28/1994,580079,4917408,0.09,NA,1994-09-28T05:00:00Z,1994,9,28,4l,48600, High,1.8518518518518516,train
41027023,w,1,4,BWC,05/02/2018,580480,4917407,0.06,NA,2018-05-02T05:00:00Z,2018,5,2,4l,125800, High,0.4769475357710652,train
41019909,w,1,4,BWC,10/15/2010,578929,4917358,0.22,NA,2010-10-15T05:00:00Z,2010,10,15,4l,68200, High,3.225806451612903,train
41019911,w,1,4,BWC,10/15/2010,580029,4917358,0,3,2010-10-15T05:00:00Z,2010,10,15,4l,68200, High,0,train
41020234,w,1,4,BWC,05/02/2011,574179,4917358,0.07,NA,2011-05-02T05:00:00Z,2011,5,2,4l,101300, High,0.6910167818361304,train
41032775,w,1,4,UNK,07/23/2024,580080,4917358,0.02,3,2024-07-23T05:00:00Z,2024,7,23,4l,58400, High,0.3424657534246575,train
11000750,f,1,4,BWC-O,09/22/1994,579129,4917358,0.08,NA,1994-09-22T05:00:00Z,1994,9,22,4l,69800, High,1.146131805157593,train
11005832,f,1,4,MCB-U,10/14/2010,573629,4917358,0.05,NA,2010-10-14T05:00:00Z,2010,10,14,4l,72700, High,0.687757909215956,test
11007825,f,1,4,MCB-U,07/23/2018,574429,4917358,0.16,NA,2018-07-23T05:00:00Z,2018,7,23,4l,69700, High,2.2955523672883786,train
11007826,f,1,4,BWC-S,07/23/2018,574779,4917358,0.02,NA,2018-07-23T05:00:00Z,2018,7,23,4l,69700, High,0.28694404591104733,train
11007829,f,1,4,BWC-S,07/23/2018,579529,4917358,0.03,NA,2018-07-23T05:00:00Z,2018,7,23,4l,69700, High,0.430416068866571,train
11007453,f,1,4,BWC-S,10/19/2016,574829,4917358,0.01,NA,2016-10-19T05:00:00Z,2016,10,19,4l,59300, High,0.16863406408094436,train
11008261,f,1,4,MCB-U,10/07/2019,573579,4917358,0.17,NA,2019-10-07T05:00:00Z,2019,10,7,4l,99900, High,1.7017017017017018,train
41027021,w,1,4,BWC,05/02/2018,580030,4917357,0.2,NA,2018-05-02T05:00:00Z,2018,5,2,4l,125800, High,1.589825119236884,train
41027279,w,1,4,BWC,07/26/2018,579530,4917357,0.06,NA,2018-07-26T05:00:00Z,2018,7,26,4l,56000, High,1.0714285714285714,train
31016157,v,1,4,BWC-L,6/20/2024,579780,4917355,0.06,NA,2024-06-20T05:00:00Z,2024,6,20,4l,97700, High,0.6141248720573184,train
31016158,v,1,4,BWC-L,6/19/2024,580129,4917314,0.01,NA,2024-06-19T05:00:00Z,2024,6,19,4l,94500, High,0.10582010582010583,train
31016159,v,1,4,BWC-L,6/20/2024,579384,4917314,0.08,NA,2024-06-20T05:00:00Z,2024,6,20,4l,97700, High,0.8188331627430911,test
41000198,w,1,4,BWC,08/03/1993,579229,4917308,0.09,NA,1993-08-03T05:00:00Z,1993,8,3,4l,63300, High,1.4218009478672986,train
41006651,w,1,4,BWC,04/28/1998,580530,4917308,0.11,NA,1998-04-28T05:00:00Z,1998,4,28,4l,51000, High,2.1568627450980395,train
41006652,w,1,4,BWC,04/28/1998,579129,4917308,0.13,NA,1998-04-28T05:00:00Z,1998,4,28,4l,51000, High,2.5490196078431375,train
41010784,w,1,4,BWC,04/24/2001,580479,4917308,0.21,NA,2001-04-24T05:00:00Z,2001,4,24,4l,195500, High,1.0741687979539642,train
