barcode,comp,fstation,pool,stratum,DATE,z15east,z15north,vel,vel_qf,date,year,month,day,reach,cfs,q_cat,vq_ratio,dataset
12002511,f,2,8,TWZ,07/22/1997,636284,4858411,0.47,NA,1997-07-22T05:00:00Z,1997,7,22,8,64400, High,7.298136645962733,train
12004409,f,2,8,TWZ,06/26/2001,636284,4858411,0.59,NA,2001-06-26T05:00:00Z,2001,6,26,8,86100, High,6.852497096399536,train
12004410,f,2,8,TWZ,06/26/2001,636284,4858411,0.59,NA,2001-06-26T05:00:00Z,2001,6,26,8,86100, High,6.852497096399536,train
12004038,f,2,8,TWZ,06/26/2000,636284,4858411,0.09,NA,2000-06-26T05:00:00Z,2000,6,26,8,79000, High,1.1392405063291138,train
12004039,f,2,8,TWZ,06/26/2000,636284,4858411,0.09,NA,2000-06-26T05:00:00Z,2000,6,26,8,79000, High,1.1392405063291138,train
12004396,f,2,8,TWZ,06/26/2001,636284,4858411,0.15,NA,2001-06-26T05:00:00Z,2001,6,26,8,86100, High,1.7421602787456447,train
12004430,f,2,8,TWZ,07/05/2001,636284,4858411,0.17,NA,2001-07-05T05:00:00Z,2001,7,5,8,76600, High,2.219321148825065,train
12005076,f,2,8,TWZ,10/21/2002,636284,4858411,0.4,NA,2002-10-21T05:00:00Z,2002,10,21,8,61000, High,6.557377049180328,test
12005077,f,2,8,TWZ,10/21/2002,636284,4858411,0.4,NA,2002-10-21T05:00:00Z,2002,10,21,8,61000, High,6.557377049180328,train
12004860,f,2,8,TWZ,07/01/2002,636284,4858411,0.5,NA,2002-07-01T05:00:00Z,2002,7,1,8,70800, High,7.062146892655367,train
12004861,f,2,8,TWZ,07/01/2002,636284,4858411,0.5,NA,2002-07-01T05:00:00Z,2002,7,1,8,70800, High,7.062146892655367,train
12004999,f,2,8,TWZ,09/10/2002,636284,4858411,0.22,NA,2002-09-10T05:00:00Z,2002,9,10,8,62300, High,3.5313001605136436,train
12005000,f,2,8,TWZ,09/10/2002,636284,4858411,0.22,NA,2002-09-10T05:00:00Z,2002,9,10,8,62300, High,3.5313001605136436,train
12005004,f,2,8,TWZ,09/11/2002,636284,4858411,0.16,NA,2002-09-11T05:00:00Z,2002,9,11,8,64800, High,2.4691358024691357,train
12004851,f,2,8,TWZ,07/01/2002,636284,4858411,0.07,NA,2002-07-01T05:00:00Z,2002,7,1,8,70800, High,0.9887005649717515,train
12005067,f,2,8,TWZ,10/21/2002,636284,4858411,0,NA,2002-10-21T05:00:00Z,2002,10,21,8,61000, High,0,train
12005621,f,2,8,TWZ,10/18/2005,636284,4858411,0.44,NA,2005-10-18T05:00:00Z,2005,10,18,8,74000, High,5.945945945945946,train
12005622,f,2,8,TWZ,10/18/2005,636284,4858411,0.44,NA,2005-10-18T05:00:00Z,2005,10,18,8,74000, High,5.945945945945946,test
12005628,f,2,8,TWZ,10/20/2005,636284,4858411,0.11,NA,2005-10-20T05:00:00Z,2005,10,20,8,66300, High,1.6591251885369533,train
12006724,f,2,8,TWZ,07/06/2011,636284,4858411,0.38,NA,2011-07-06T05:00:00Z,2011,7,6,8,78400, High,4.846938775510204,train
12006725,f,2,8,TWZ,07/06/2011,636284,4858411,0.38,NA,2011-07-06T05:00:00Z,2011,7,6,8,78400, High,4.846938775510204,train
12000148,f,2,8,TWZ,07/23/1993,636284,4858411,0.14,NA,1993-07-23T05:00:00Z,1993,7,23,8,109400, High,1.2797074954296164,train
12000149,f,2,8,TWZ,07/23/1993,636284,4858411,0.14,NA,1993-07-23T05:00:00Z,1993,7,23,8,109400, High,1.2797074954296164,train
12000362,f,2,8,TWZ,09/08/1993,636284,4858411,0.25,NA,1993-09-08T05:00:00Z,1993,9,8,8,61100, High,4.091653027823241,train
12000363,f,2,8,TWZ,09/08/1993,636284,4858411,0.25,NA,1993-09-08T05:00:00Z,1993,9,8,8,61100, High,4.091653027823241,train
12001903,f,2,8,TWZ,07/03/1996,636284,4858411,0.2,NA,1996-07-03T05:00:00Z,1996,7,3,8,68600, High,2.9154518950437316,train
12001904,f,2,8,TWZ,07/03/1996,636284,4858411,0.2,NA,1996-07-03T05:00:00Z,1996,7,3,8,68600, High,2.9154518950437316,train
12001712,f,2,8,TWZ,10/16/1995,636284,4858411,0.19,NA,1995-10-16T05:00:00Z,1995,10,16,8,65800, High,2.8875379939209727,test
12002512,f,2,8,TWZ,07/22/1997,636284,4858411,0.47,NA,1997-07-22T05:00:00Z,1997,7,22,8,64400, High,7.298136645962733,train
12002998,f,2,8,TWZ,07/06/1998,636284,4858411,0.59,NA,1998-07-06T05:00:00Z,1998,7,6,8,73900, High,7.983761840324764,train
12002999,f,2,8,TWZ,07/06/1998,636284,4858411,0.59,NA,1998-07-06T05:00:00Z,1998,7,6,8,73900, High,7.983761840324764,train
12002479,f,2,8,TWZ,07/14/1997,636284,4858411,0.11,NA,1997-07-14T05:00:00Z,1997,7,14,8,59500, High,1.8487394957983192,train
12002481,f,2,8,TWZ,07/15/1997,636284,4858411,0.03,NA,1997-07-15T05:00:00Z,1997,7,15,8,58100, High,0.5163511187607573,train
12002989,f,2,8,TWZ,07/06/1998,636284,4858411,0.1,NA,1998-07-06T05:00:00Z,1998,7,6,8,73900, High,1.3531799729364007,train
12008895,f,2,8,TWZ,10/01/2018,636293,4858410,0.03,NA,2018-10-01T05:00:00Z,2018,10,1,8,65200, High,0.4601226993865031,train
12009026,f,2,8,TWZ,07/16/2019,636300,4858400,0.05,NA,2019-07-16T05:00:00Z,2019,7,16,8,82000, High,0.6097560975609757,train
12009186,f,2,8,TWZ,10/02/2019,636300,4858400,0.05,NA,2019-10-02T05:00:00Z,2019,10,2,8,80400, High,0.6218905472636816,train
12009792,f,2,8,TWZ,06/15/2022,636300,4858400,0.05,NA,2022-06-15T05:00:00Z,2022,6,15,8,68500, High,0.7299270072992701,test
12010518,f,2,8,TWZ,08/07/2024,636300,4858400,0,NA,2024-08-07T05:00:00Z,2024,8,7,8,58600, High,0,train
42003175,w,2,8,BWC,04/30/1996,638605,4858362,0,NA,1996-04-30T05:00:00Z,1996,4,30,8,124200, High,0,train
42005731,w,2,8,BWC,04/24/1998,638355,4858362,0,NA,1998-04-24T05:00:00Z,1998,4,24,8,72800, High,0,train
42006965,w,2,8,BWC,04/28/1999,638655,4858362,0,NA,1999-04-28T05:00:00Z,1999,4,28,8,78100, High,0,train
42021123,w,2,8,BWC,04/22/2013,638205,4858362,0.02,3,2013-04-22T05:00:00Z,2013,4,22,8,82300, High,0.24301336573511542,train
12008978,f,2,8,TWZ,06/24/2019,636290,4858350,0.3,NA,2019-06-24T05:00:00Z,2019,6,24,8,72600, High,4.132231404958678,train
12008979,f,2,8,TWZ,06/24/2019,636290,4858350,0.3,NA,2019-06-24T05:00:00Z,2019,6,24,8,72600, High,4.132231404958678,train
12010476,f,2,8,TWZ,07/24/2024,636290,4858350,0.36,NA,2024-07-24T05:00:00Z,2024,7,24,8,76500, High,4.705882352941177,train
12010477,f,2,8,TWZ,07/24/2024,636290,4858350,0.36,NA,2024-07-24T05:00:00Z,2024,7,24,8,76500, High,4.705882352941177,train
42000253,w,2,8,MC,09/20/1993,636255,4858312,0.46,NA,1993-09-20T05:00:00Z,1993,9,20,8,58500, High,7.863247863247864,test
42002058,w,2,8,BWC,05/10/1995,638405,4858312,0.01,NA,1995-05-10T05:00:00Z,1995,5,10,8,72500, High,0.13793103448275862,train
42002662,w,2,8,MC,10/18/1995,636055,4858312,0.35,NA,1995-10-18T05:00:00Z,1995,10,18,8,60900, High,5.74712643678161,train
42004700,w,2,8,MC,07/23/1997,636055,4858312,0.51,NA,1997-07-23T05:00:00Z,1997,7,23,8,63000, High,8.095238095238095,train
42004716,w,2,8,BWC,07/23/1997,638405,4858312,0.03,NA,1997-07-23T05:00:00Z,1997,7,23,8,63000, High,0.4761904761904762,train
42013080,w,2,8,MC,10/20/2005,636055,4858312,0.8,NA,2005-10-20T05:00:00Z,2005,10,20,8,66300, High,12.066365007541478,train
42016719,w,2,8,BWC,04/27/2009,638405,4858312,0,3,2009-04-27T05:00:00Z,2009,4,27,8,59900, High,0,train
42018503,w,2,8,MC,10/18/2010,636055,4858312,0.56,NA,2010-10-18T05:00:00Z,2010,10,18,8,68700, High,8.151382823871907,train
42028964,w,2,8,MC,08/03/2020,636255,4858312,0.39,NA,2020-08-03T05:00:00Z,2020,8,3,8,68900, High,5.660377358490567,train
42029755,w,2,8,BWC,05/03/2021,638455,4858312,0,3,2021-05-03T05:00:00Z,2021,5,3,8,59300, High,0,train
12001723,f,2,8,BWC-S,10/18/1995,638555,4858312,0,NA,1995-10-18T05:00:00Z,1995,10,18,8,60900, High,0,test
12004056,f,2,8,TWZ,06/28/2000,636365,4858287,0.04,NA,2000-06-28T05:00:00Z,2000,6,28,8,69100, High,0.5788712011577424,train
12001901,f,2,8,MCB-W,07/03/1996,636365,4858287,0.57,NA,1996-07-03T05:00:00Z,1996,7,3,8,68600, High,8.309037900874634,train
12001902,f,2,8,MCB-W,07/03/1996,636365,4858287,0.57,NA,1996-07-03T05:00:00Z,1996,7,3,8,68600, High,8.309037900874634,train
12002513,f,2,8,MCB-W,07/22/1997,636365,4858287,0.47,NA,1997-07-22T05:00:00Z,1997,7,22,8,64400, High,7.298136645962733,train
12002514,f,2,8,MCB-W,07/22/1997,636365,4858287,0.47,NA,1997-07-22T05:00:00Z,1997,7,22,8,64400, High,7.298136645962733,train
12001862,f,2,8,MCB-W,06/28/1996,636365,4858287,0.35,NA,1996-06-28T05:00:00Z,1996,6,28,8,62700, High,5.58213716108453,train
12002470,f,2,8,TWZ,07/14/1997,636121,4858284,0.68,NA,1997-07-14T05:00:00Z,1997,7,14,8,59500, High,11.428571428571429,train
12005008,f,2,8,TWZ,09/11/2002,636121,4858284,0.77,NA,2002-09-11T05:00:00Z,2002,9,11,8,64800, High,11.882716049382715,train
12006764,f,2,8,TWZ,07/21/2011,636121,4858284,0.6,NA,2011-07-21T05:00:00Z,2011,7,21,8,76700, High,7.822685788787484,train
12007322,f,2,8,TWZ,07/18/2013,636121,4858284,0.83,NA,2013-07-18T05:00:00Z,2013,7,18,8,60900, High,13.628899835796387,test
12007323,f,2,8,TWZ,07/18/2013,636121,4858284,0.83,NA,2013-07-18T05:00:00Z,2013,7,18,8,60900, High,13.628899835796387,train
12007324,f,2,8,TWZ,07/18/2013,636121,4858284,0.83,NA,2013-07-18T05:00:00Z,2013,7,18,8,60900, High,13.628899835796387,train
12007325,f,2,8,TWZ,07/18/2013,636121,4858284,0.83,NA,2013-07-18T05:00:00Z,2013,7,18,8,60900, High,13.628899835796387,train
12008888,f,2,8,TWZ,09/25/2018,636121,4858284,0.81,NA,2018-09-25T05:00:00Z,2018,9,25,8,63700, High,12.71585557299843,train
12008889,f,2,8,TWZ,09/25/2018,636121,4858284,0.81,NA,2018-09-25T05:00:00Z,2018,9,25,8,63700, High,12.71585557299843,train
12008890,f,2,8,TWZ,09/25/2018,636121,4858284,0.81,NA,2018-09-25T05:00:00Z,2018,9,25,8,63700, High,12.71585557299843,train
12008891,f,2,8,TWZ,09/25/2018,636121,4858284,0.81,NA,2018-09-25T05:00:00Z,2018,9,25,8,63700, High,12.71585557299843,train
12008570,f,2,8,TWZ,09/05/2017,636121,4858284,0.64,NA,2017-09-05T05:00:00Z,2017,9,5,8,58100, High,11.015490533562824,train
12008571,f,2,8,TWZ,09/05/2017,636121,4858284,0.64,NA,2017-09-05T05:00:00Z,2017,9,5,8,58100, High,11.015490533562824,train
12008572,f,2,8,TWZ,09/05/2017,636121,4858284,0.64,NA,2017-09-05T05:00:00Z,2017,9,5,8,58100, High,11.015490533562824,test
12008573,f,2,8,TWZ,09/05/2017,636121,4858284,0.64,NA,2017-09-05T05:00:00Z,2017,9,5,8,58100, High,11.015490533562824,train
12000364,f,2,8,TWZ,09/10/1993,636121,4858284,0.47,NA,1993-09-10T05:00:00Z,1993,9,10,8,61200, High,7.6797385620915035,train
12000365,f,2,8,TWZ,09/10/1993,636121,4858284,0.47,NA,1993-09-10T05:00:00Z,1993,9,10,8,61200, High,7.6797385620915035,train
12000366,f,2,8,TWZ,09/10/1993,636121,4858284,0.47,NA,1993-09-10T05:00:00Z,1993,9,10,8,61200, High,7.6797385620915035,train
12000367,f,2,8,TWZ,09/10/1993,636121,4858284,0.47,NA,1993-09-10T05:00:00Z,1993,9,10,8,61200, High,7.6797385620915035,train
12000251,f,2,8,BWC-S,08/24/1993,638370,4858277,0,NA,1993-08-24T05:00:00Z,1993,8,24,8,74000, High,0,train
42022596,w,2,8,SC,07/22/2014,637905,4858262,0.22,NA,2014-07-22T05:00:00Z,2014,7,22,8,65000, High,3.3846153846153846,train
12004858,f,2,8,MCB-U,07/01/2002,636055,4858262,0.85,NA,2002-07-01T05:00:00Z,2002,7,1,8,70800, High,12.005649717514125,train
12004859,f,2,8,MCB-U,07/01/2002,636055,4858262,0.85,NA,2002-07-01T05:00:00Z,2002,7,1,8,70800, High,12.005649717514125,train
32015961,v,2,8,BWI,6/16/2022,637412,4858259,0,NA,2022-06-16T05:00:00Z,2022,6,16,8,68300, High,0,test
42016718,w,2,8,BWC,04/27/2009,638705,4858162,0.04,NA,2009-04-27T05:00:00Z,2009,4,27,8,59900, High,0.667779632721202,train
42005682,w,2,8,MC,04/22/1998,636055,4858112,0.6,NA,1998-04-22T05:00:00Z,1998,4,22,8,76900, High,7.802340702210663,train
42012459,w,2,8,MC,04/26/2005,636455,4858112,0.71,NA,2005-04-26T05:00:00Z,2005,4,26,8,79600, High,8.919597989949748,train
42015545,w,2,8,BWC,04/23/2008,638705,4858112,0.05,NA,2008-04-23T05:00:00Z,2008,4,23,8,91500, High,0.5464480874316939,train
42019375,w,2,8,MC,08/03/2011,636255,4858112,0.74,NA,2011-08-03T05:00:00Z,2011,8,3,8,74300, High,9.959623149394348,train
42019376,w,2,8,MC,08/03/2011,636055,4858112,0.61,NA,2011-08-03T05:00:00Z,2011,8,3,8,74300, High,8.209959623149395,train
42022225,w,2,8,MC,04/21/2014,636455,4858112,0.84,NA,2014-04-21T05:00:00Z,2014,4,21,8,108100, High,7.7705827937095275,train
42025231,w,2,8,MC,10/18/2016,636055,4858112,0.52,NA,2016-10-18T05:00:00Z,2016,10,18,8,71400, High,7.282913165266106,train
42025577,w,2,8,BWC,04/24/2017,635905,4858112,0,3,2017-04-24T05:00:00Z,2017,4,24,8,82900, High,0,train
42027367,w,2,8,BWC,10/15/2018,637605,4858112,0.04,NA,2018-10-15T05:00:00Z,2018,10,15,8,97400, High,0.4106776180698152,test
42028485,w,2,8,MC,10/23/2019,636055,4858112,0.83,NA,2019-10-23T05:00:00Z,2019,10,23,8,107900, High,7.6923076923076925,train
42029640,w,2,8,MC,04/26/2021,636255,4858112,0.67,NA,2021-04-26T05:00:00Z,2021,4,26,8,64500, High,10.387596899224805,train
42026726,w,2,8,BWC,04/24/2018,637754,4858111,0,3,2018-04-24T05:00:00Z,2018,4,24,8,80300, High,0,train
42004711,w,2,8,BWC,07/23/1997,638005,4858062,0,NA,1997-07-23T05:00:00Z,1997,7,23,8,63000, High,0,train
42018907,w,2,8,BWC,04/26/2011,638605,4858062,0.03,NA,2011-04-26T05:00:00Z,2011,4,26,8,112000, High,0.26785714285714285,train
12007568,f,2,8,BWC-S,06/25/2014,635905,4858062,0,NA,2014-06-25T05:00:00Z,2014,6,25,8,132100, High,0,train
12009025,f,2,8,TWZ,07/16/2019,635875,4858050,0,NA,2019-07-16T05:00:00Z,2019,7,16,8,82000, High,0,train
12009185,f,2,8,TWZ,10/02/2019,635875,4858050,0,NA,2019-10-02T05:00:00Z,2019,10,2,8,80400, High,0,train
12009793,f,2,8,TWZ,06/15/2022,635875,4858050,0,NA,2022-06-15T05:00:00Z,2022,6,15,8,68500, High,0,train
12010519,f,2,8,TWZ,08/07/2024,635875,4858050,0,NA,2024-08-07T05:00:00Z,2024,8,7,8,58600, High,0,test
42018908,w,2,8,BWC,04/26/2011,638705,4858012,0.05,NA,2011-04-26T05:00:00Z,2011,4,26,8,112000, High,0.44642857142857145,train
42027767,w,2,8,BWC,04/22/2019,638605,4858012,0.06,NA,2019-04-22T05:00:00Z,2019,4,22,8,159300, High,0.3766478342749529,train
12002501,f,2,8,BWC-S,07/22/1997,635955,4858012,0.11,NA,1997-07-22T05:00:00Z,1997,7,22,8,64400, High,1.7080745341614907,train
12004400,f,2,8,BWC-S,06/26/2001,636905,4858012,0.19,NA,2001-06-26T05:00:00Z,2001,6,26,8,86100, High,2.2067363530778166,train
12006773,f,2,8,MCB-U,08/04/2011,636505,4858012,0.05,NA,2011-08-04T05:00:00Z,2011,8,4,8,72000, High,0.6944444444444444,train
12006982,f,2,8,BWC-S,07/02/2012,636905,4858012,0,NA,2012-07-02T05:00:00Z,2012,7,2,8,80400, High,0,train
12007270,f,2,8,BWC-S,06/20/2013,638605,4858012,0,NA,2013-06-20T05:00:00Z,2013,6,20,8,72900, High,0,train
12008896,f,2,8,TWZ,10/01/2018,635958,4857973,0,NA,2018-10-01T05:00:00Z,2018,10,1,8,65200, High,0,train
12000165,f,2,8,TWZ,07/27/1993,635973,4857966,0.19,NA,1993-07-27T05:00:00Z,1993,7,27,8,89000, High,2.134831460674157,train
12000220,f,2,8,TWZ,08/10/1993,635973,4857966,0.05,NA,1993-08-10T05:00:00Z,1993,8,10,8,72100, High,0.6934812760055479,test
12000368,f,2,8,TWZ,09/10/1993,635973,4857966,0.02,NA,1993-09-10T05:00:00Z,1993,9,10,8,61200, High,0.32679738562091504,train
12000369,f,2,8,TWZ,09/10/1993,635973,4857966,0.02,NA,1993-09-10T05:00:00Z,1993,9,10,8,61200, High,0.32679738562091504,train
12000348,f,2,8,TWZ,09/08/1993,635973,4857966,0,NA,1993-09-08T05:00:00Z,1993,9,8,8,61100, High,0,train
12001713,f,2,8,TWZ,10/16/1995,635973,4857966,0.08,NA,1995-10-16T05:00:00Z,1995,10,16,8,65800, High,1.21580547112462,train
12001836,f,2,8,TWZ,06/25/1996,635973,4857966,0.03,NA,1996-06-25T05:00:00Z,1996,6,25,8,61600, High,0.487012987012987,train
12001889,f,2,8,TWZ,07/02/1996,635973,4857966,0.04,NA,1996-07-02T05:00:00Z,1996,7,2,8,67000, High,0.5970149253731343,train
12002500,f,2,8,TWZ,07/22/1997,635973,4857966,0.11,NA,1997-07-22T05:00:00Z,1997,7,22,8,64400, High,1.7080745341614907,train
12002476,f,2,8,TWZ,07/14/1997,635973,4857966,0.03,NA,1997-07-14T05:00:00Z,1997,7,14,8,59500, High,0.5042016806722689,train
