barcode,comp,fstation,pool,stratum,DATE,z15east,z15north,vel,vel_qf,date,year,month,day,reach,cfs,q_cat,vq_ratio,dataset
13011439,f,3,13,BWC-S,07/30/2024,713758,4682301,0,NA,2024-07-30T05:00:00Z,2024,7,30,13,74000, High,0,train
13001393,f,3,13,UXO,07/08/1996,714158,4682200,0.05,NA,1996-07-08T05:00:00Z,1996,7,8,13,73800, High,0.6775067750677507,train
13007816,f,3,13,BWC-S,07/14/2014,713808,4682151,0.18,NA,2014-07-14T05:00:00Z,2014,7,14,13,122100, High,1.4742014742014742,train
13007068,f,3,13,BWC-S,07/09/2012,713808,4682050,0,NA,2012-07-09T05:00:00Z,2012,7,9,13,67900, High,0,train
13000262,f,3,13,TWZ,08/31/1993,712881,4682045,0.38,NA,1993-08-31T05:00:00Z,1993,8,31,13,94500, High,4.021164021164021,train
13002788,f,3,13,TWZ,07/27/1999,712881,4682045,0.89,NA,1999-07-27T05:00:00Z,1999,7,27,13,88100, High,10.102156640181612,train
13002271,f,3,13,TWZ,07/06/1998,712881,4682045,0.2,NA,1998-07-06T05:00:00Z,1998,7,6,13,126300, High,1.583531274742676,train
13006783,f,3,13,TWZ,08/05/2011,712881,4682045,0.74,NA,2011-08-05T05:00:00Z,2011,8,5,13,92100, High,8.034744842562432,train
13006470,f,3,13,TWZ,07/29/2010,712881,4682045,1.04,NA,2010-07-29T05:00:00Z,2010,7,29,13,88100, High,11.80476730987514,train
13006743,f,3,13,TWZ,07/14/2011,712881,4682045,0.78,NA,2011-07-14T05:00:00Z,2011,7,14,13,86100, High,9.059233449477352,test
13008658,f,3,13,TWZ,09/08/2016,712881,4682045,0.65,NA,2016-09-08T05:00:00Z,2016,9,8,13,74900, High,8.678237650200266,train
13008659,f,3,13,TWZ,09/08/2016,712881,4682045,0.63,NA,2016-09-08T05:00:00Z,2016,9,8,13,74900, High,8.411214953271028,train
13008660,f,3,13,TWZ,09/08/2016,712881,4682045,0.63,NA,2016-09-08T05:00:00Z,2016,9,8,13,74900, High,8.411214953271028,train
13008661,f,3,13,TWZ,09/08/2016,712881,4682045,0.6,NA,2016-09-08T05:00:00Z,2016,9,8,13,74900, High,8.01068090787717,train
13008569,f,3,13,TWZ,07/19/2016,712881,4682045,0.54,NA,2016-07-19T05:00:00Z,2016,7,19,13,65800, High,8.206686930091186,train
13008570,f,3,13,TWZ,07/19/2016,712881,4682045,0.54,NA,2016-07-19T05:00:00Z,2016,7,19,13,65800, High,8.206686930091186,train
13008571,f,3,13,TWZ,07/19/2016,712881,4682045,0.57,NA,2016-07-19T05:00:00Z,2016,7,19,13,65800, High,8.662613981762917,train
13008572,f,3,13,TWZ,07/19/2016,712881,4682045,0.54,NA,2016-07-19T05:00:00Z,2016,7,19,13,65800, High,8.206686930091186,train
13009299,f,3,13,TWZ,08/01/2018,712881,4682045,0.68,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,10.014727540500736,train
13009300,f,3,13,TWZ,08/01/2018,712881,4682045,0.68,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,10.014727540500736,test
13009301,f,3,13,TWZ,08/01/2018,712881,4682045,0.68,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,10.014727540500736,train
13009302,f,3,13,TWZ,08/01/2018,712881,4682045,0.68,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,10.014727540500736,train
13008809,f,3,13,TWZ,10/31/2016,712881,4682045,0.67,NA,2016-10-31T05:00:00Z,2016,10,31,13,91000, High,7.362637362637363,train
13008810,f,3,13,TWZ,10/31/2016,712881,4682045,0.67,NA,2016-10-31T05:00:00Z,2016,10,31,13,91000, High,7.362637362637363,train
13008807,f,3,13,TWZ,10/31/2016,712881,4682045,0.67,NA,2016-10-31T05:00:00Z,2016,10,31,13,91000, High,7.362637362637363,train
13008808,f,3,13,TWZ,10/31/2016,712881,4682045,0.67,NA,2016-10-31T05:00:00Z,2016,10,31,13,91000, High,7.362637362637363,train
13009978,f,3,13,TWZ,07/06/2020,712881,4682045,1.28,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,15.292712066905617,train
13009979,f,3,13,TWZ,07/06/2020,712881,4682045,1.28,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,15.292712066905617,train
13009980,f,3,13,TWZ,07/06/2020,712881,4682045,1.28,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,15.292712066905617,train
13009981,f,3,13,TWZ,07/06/2020,712881,4682045,1.28,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,15.292712066905617,test
13009531,f,3,13,TWZ,10/31/2018,712881,4682045,0.67,NA,2018-10-31T05:00:00Z,2018,10,31,13,102700, High,6.523855890944499,train
13009532,f,3,13,TWZ,10/31/2018,712881,4682045,0.67,NA,2018-10-31T05:00:00Z,2018,10,31,13,102700, High,6.523855890944499,train
13009533,f,3,13,TWZ,10/31/2018,712881,4682045,0.65,NA,2018-10-31T05:00:00Z,2018,10,31,13,102700, High,6.329113924050633,train
13009534,f,3,13,TWZ,10/31/2018,712881,4682045,0.64,NA,2018-10-31T05:00:00Z,2018,10,31,13,102700, High,6.2317429406037,train
13009651,f,3,13,TWZ,07/31/2019,712881,4682045,0.89,NA,2019-07-31T05:00:00Z,2019,7,31,13,114900, High,7.745865970409051,train
13009652,f,3,13,TWZ,07/31/2019,712881,4682045,0.89,NA,2019-07-31T05:00:00Z,2019,7,31,13,114900, High,7.745865970409051,train
13009653,f,3,13,TWZ,07/31/2019,712881,4682045,0.89,NA,2019-07-31T05:00:00Z,2019,7,31,13,114900, High,7.745865970409051,train
13009654,f,3,13,TWZ,07/31/2019,712881,4682045,0.89,NA,2019-07-31T05:00:00Z,2019,7,31,13,114900, High,7.745865970409051,train
13009717,f,3,13,TWZ,08/14/2019,712881,4682045,0.63,NA,2019-08-14T05:00:00Z,2019,8,14,13,71400, High,8.823529411764707,train
13009718,f,3,13,TWZ,08/14/2019,712881,4682045,0.63,NA,2019-08-14T05:00:00Z,2019,8,14,13,71400, High,8.823529411764707,test
13009719,f,3,13,TWZ,08/14/2019,712881,4682045,0.63,NA,2019-08-14T05:00:00Z,2019,8,14,13,71400, High,8.823529411764707,train
13009716,f,3,13,TWZ,08/14/2019,712881,4682045,0.63,NA,2019-08-14T05:00:00Z,2019,8,14,13,71400, High,8.823529411764707,train
13009263,f,3,13,TWZ,07/16/2018,712881,4682045,0.79,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,7.559808612440192,train
13009264,f,3,13,TWZ,07/16/2018,712881,4682045,0.79,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,7.559808612440192,train
13009265,f,3,13,TWZ,07/16/2018,712881,4682045,0.79,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,7.559808612440192,train
13009266,f,3,13,TWZ,07/16/2018,712881,4682045,0.79,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,7.559808612440192,train
13009846,f,3,13,TWZ,09/30/2019,712881,4682045,0.76,NA,2019-09-30T05:00:00Z,2019,9,30,13,106300, High,7.149576669802445,train
13009847,f,3,13,TWZ,09/30/2019,712881,4682045,0.76,NA,2019-09-30T05:00:00Z,2019,9,30,13,106300, High,7.149576669802445,train
13009848,f,3,13,TWZ,09/30/2019,712881,4682045,0.76,NA,2019-09-30T05:00:00Z,2019,9,30,13,106300, High,7.149576669802445,train
13009849,f,3,13,TWZ,09/30/2019,712881,4682045,0.76,NA,2019-09-30T05:00:00Z,2019,9,30,13,106300, High,7.149576669802445,test
13001886,f,3,13,TWZ,08/01/1997,712881,4682045,1.12,NA,1997-08-01T05:00:00Z,1997,8,1,13,83900, High,13.3492252681764,train
43026265,w,3,13,BWC,10/11/2017,713858,4681951,0.24,NA,2017-10-11T05:00:00Z,2017,10,11,13,86100, High,2.7874564459930316,train
13008806,f,3,13,BWC-S,10/28/2016,713758,4681901,0,NA,2016-10-28T05:00:00Z,2016,10,28,13,93700, High,0,train
13009516,f,3,13,BWC-S,10/29/2018,713758,4681901,0.11,NA,2018-10-29T05:00:00Z,2018,10,29,13,109000, High,1.0091743119266054,train
13004668,f,3,13,BWC-S,07/01/2004,713708,4681850,0.09,NA,2004-07-01T05:00:00Z,2004,7,1,13,70400, High,1.2784090909090908,train
13009282,f,3,13,BWC-S,07/19/2018,713608,4681801,0,NA,2018-07-19T05:00:00Z,2018,7,19,13,101300, High,0,train
43011830,w,3,13,BWC,04/22/2002,713758,4681800,0.17,NA,2002-04-22T05:00:00Z,2002,4,22,13,158300, High,1.0739102969046115,train
13004374,f,3,13,TWZ,07/08/2002,713043,4681775,0.35,NA,2002-07-08T05:00:00Z,2002,7,8,13,84900, High,4.122497055359246,train
13004375,f,3,13,TWZ,07/08/2002,713043,4681775,0.35,NA,2002-07-08T05:00:00Z,2002,7,8,13,84900, High,4.122497055359246,train
13004376,f,3,13,TWZ,07/08/2002,713043,4681775,0.12,NA,2002-07-08T05:00:00Z,2002,7,8,13,84900, High,1.4134275618374559,test
13004661,f,3,13,TWZ,06/30/2004,713043,4681775,0.18,NA,2004-06-30T05:00:00Z,2004,6,30,13,85200, High,2.1126760563380285,train
13004662,f,3,13,TWZ,06/30/2004,713043,4681775,0.72,NA,2004-06-30T05:00:00Z,2004,6,30,13,85200, High,8.450704225352114,train
13004663,f,3,13,TWZ,06/30/2004,713043,4681775,0.72,NA,2004-06-30T05:00:00Z,2004,6,30,13,85200, High,8.450704225352114,train
13006749,f,3,13,TWZ,07/18/2011,713043,4681775,0.33,NA,2011-07-18T05:00:00Z,2011,7,18,13,73900, High,4.465493910690122,train
13006750,f,3,13,TWZ,07/18/2011,713043,4681775,0.33,NA,2011-07-18T05:00:00Z,2011,7,18,13,73900, High,4.465493910690122,train
13006751,f,3,13,TWZ,07/18/2011,713043,4681775,0.03,NA,2011-07-18T05:00:00Z,2011,7,18,13,73900, High,0.4059539918809202,train
13006526,f,3,13,TWZ,08/19/2010,713043,4681775,0.09,NA,2010-08-19T05:00:00Z,2010,8,19,13,94300, High,0.9544008483563097,train
13006448,f,3,13,TWZ,07/12/2010,713043,4681775,0.48,NA,2010-07-12T05:00:00Z,2010,7,12,13,83700, High,5.734767025089607,train
13006449,f,3,13,TWZ,07/12/2010,713043,4681775,0.48,NA,2010-07-12T05:00:00Z,2010,7,12,13,83700, High,5.734767025089607,train
13006450,f,3,13,TWZ,07/12/2010,713043,4681775,0.14,NA,2010-07-12T05:00:00Z,2010,7,12,13,83700, High,1.672640382317802,test
13007074,f,3,13,TWZ,07/09/2012,713043,4681775,0.16,NA,2012-07-09T05:00:00Z,2012,7,9,13,67900, High,2.3564064801178204,train
13007064,f,3,13,TWZ,07/09/2012,713043,4681775,0.37,NA,2012-07-09T05:00:00Z,2012,7,9,13,67900, High,5.44918998527246,train
13007065,f,3,13,TWZ,07/09/2012,713043,4681775,0.37,NA,2012-07-09T05:00:00Z,2012,7,9,13,67900, High,5.44918998527246,train
13007806,f,3,13,TWZ,07/14/2014,713043,4681775,0.54,NA,2014-07-14T05:00:00Z,2014,7,14,13,122100, High,4.422604422604422,train
13007807,f,3,13,TWZ,07/14/2014,713043,4681775,0.54,NA,2014-07-14T05:00:00Z,2014,7,14,13,122100, High,4.422604422604422,train
13007808,f,3,13,TWZ,07/14/2014,713043,4681775,0.31,NA,2014-07-14T05:00:00Z,2014,7,14,13,122100, High,2.538902538902539,train
13008740,f,3,13,TWZ,10/03/2016,713043,4681775,0.64,NA,2016-10-03T05:00:00Z,2016,10,3,13,139200, High,4.597701149425287,train
13008741,f,3,13,TWZ,10/03/2016,713043,4681775,0.64,NA,2016-10-03T05:00:00Z,2016,10,3,13,139200, High,4.597701149425287,train
13008671,f,3,13,TWZ,09/12/2016,713043,4681775,0.17,NA,2016-09-12T05:00:00Z,2016,9,12,13,105000, High,1.619047619047619,train
13008650,f,3,13,TWZ,09/06/2016,713043,4681775,0.29,NA,2016-09-06T05:00:00Z,2016,9,6,13,73800, High,3.9295392953929533,test
13008651,f,3,13,TWZ,09/06/2016,713043,4681775,0.29,NA,2016-09-06T05:00:00Z,2016,9,6,13,73800, High,3.9295392953929533,train
13009290,f,3,13,TWZ,08/01/2018,713043,4681775,0.32,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,4.712812960235641,train
13009291,f,3,13,TWZ,08/01/2018,713043,4681775,0.32,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,4.712812960235641,train
13009296,f,3,13,TWZ,08/01/2018,713043,4681775,0.14,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,2.061855670103093,train
13006785,f,3,13,TWZ,08/08/2011,713043,4681775,0.38,NA,2011-08-08T05:00:00Z,2011,8,8,13,88500, High,4.293785310734464,train
13006786,f,3,13,TWZ,08/08/2011,713043,4681775,0.38,NA,2011-08-08T05:00:00Z,2011,8,8,13,88500, High,4.293785310734464,train
13009969,f,3,13,TWZ,07/06/2020,713043,4681775,0.2,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,2.3894862604540026,train
13009970,f,3,13,TWZ,07/06/2020,713043,4681775,0.08,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,0.9557945041816011,train
13009504,f,3,13,TWZ,10/24/2018,713043,4681775,0.47,NA,2018-10-24T05:00:00Z,2018,10,24,13,131600, High,3.571428571428571,train
13009505,f,3,13,TWZ,10/24/2018,713043,4681775,0.47,NA,2018-10-24T05:00:00Z,2018,10,24,13,131600, High,3.571428571428571,test
13009507,f,3,13,TWZ,10/24/2018,713043,4681775,0.07,NA,2018-10-24T05:00:00Z,2018,10,24,13,131600, High,0.5319148936170214,train
13009613,f,3,13,TWZ,07/15/2019,713043,4681775,0.31,NA,2019-07-15T05:00:00Z,2019,7,15,13,115800, High,2.6770293609671847,train
13009614,f,3,13,TWZ,07/15/2019,713043,4681775,0.38,NA,2019-07-15T05:00:00Z,2019,7,15,13,115800, High,3.2815198618307426,train
13009615,f,3,13,TWZ,07/15/2019,713043,4681775,0.38,NA,2019-07-15T05:00:00Z,2019,7,15,13,115800, High,3.2815198618307426,train
13009860,f,3,13,TWZ,10/21/2019,713043,4681775,0.5,NA,2019-10-21T05:00:00Z,2019,10,21,13,136400, High,3.665689149560117,train
13009861,f,3,13,TWZ,10/21/2019,713043,4681775,0.5,NA,2019-10-21T05:00:00Z,2019,10,21,13,136400, High,3.665689149560117,train
13009870,f,3,13,TWZ,10/23/2019,713043,4681775,0.27,NA,2019-10-23T05:00:00Z,2019,10,23,13,138000, High,1.9565217391304346,train
13009968,f,3,13,TWZ,07/06/2020,713043,4681775,0.2,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,2.3894862604540026,train
13008754,f,3,13,TWZ,10/10/2016,713043,4681775,0.19,NA,2016-10-10T05:00:00Z,2016,10,10,13,103800, High,1.8304431599229285,train
13009253,f,3,13,TWZ,07/16/2018,713043,4681775,0.61,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,5.83732057416268,test
13009254,f,3,13,TWZ,07/16/2018,713043,4681775,0.61,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,5.83732057416268,train
13009255,f,3,13,TWZ,07/16/2018,713043,4681775,0.29,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,2.77511961722488,train
13011514,f,3,13,TWZ,08/12/2024,713043,4681775,0.08,NA,2024-08-12T05:00:00Z,2024,8,12,13,78000, High,1.0256410256410258,train
13011512,f,3,13,TWZ,08/12/2024,713043,4681775,0.1,NA,2024-08-12T05:00:00Z,2024,8,12,13,78000, High,1.2820512820512822,train
13011513,f,3,13,TWZ,08/12/2024,713043,4681775,0.1,NA,2024-08-12T05:00:00Z,2024,8,12,13,78000, High,1.2820512820512822,train
13000746,f,3,13,TWZ,10/03/1994,713043,4681775,0.26,NA,1994-10-03T05:00:00Z,1994,10,3,13,66900, High,3.8863976083707024,train
13000747,f,3,13,TWZ,10/03/1994,713043,4681775,0.26,NA,1994-10-03T05:00:00Z,1994,10,3,13,66900, High,3.8863976083707024,train
13002261,f,3,13,TWZ,07/06/1998,713043,4681775,0.85,NA,1998-07-06T05:00:00Z,1998,7,6,13,126300, High,6.730007917656374,train
13002262,f,3,13,TWZ,07/06/1998,713043,4681775,0.85,NA,1998-07-06T05:00:00Z,1998,7,6,13,126300, High,6.730007917656374,train
13002265,f,3,13,TWZ,07/06/1998,713043,4681775,0.36,NA,1998-07-06T05:00:00Z,1998,7,6,13,126300, High,2.850356294536817,test
13001269,f,3,13,TWZ,10/18/1995,712881,4681704,0.68,NA,1995-10-18T05:00:00Z,1995,10,18,13,86900, High,7.825086306098965,train
13002789,f,3,13,TWZ,07/27/1999,712881,4681704,0.89,NA,1999-07-27T05:00:00Z,1999,7,27,13,88100, High,10.102156640181612,train
13006471,f,3,13,TWZ,07/29/2010,712881,4681704,0.99,NA,2010-07-29T05:00:00Z,2010,7,29,13,88100, High,11.237230419977298,train
13006744,f,3,13,TWZ,07/14/2011,712881,4681704,0.69,NA,2011-07-14T05:00:00Z,2011,7,14,13,86100, High,8.013937282229966,train
13008662,f,3,13,TWZ,09/08/2016,712881,4681704,0.59,NA,2016-09-08T05:00:00Z,2016,9,8,13,74900, High,7.8771695594125495,train
13008663,f,3,13,TWZ,09/08/2016,712881,4681704,0.59,NA,2016-09-08T05:00:00Z,2016,9,8,13,74900, High,7.8771695594125495,train
13008664,f,3,13,TWZ,09/08/2016,712881,4681704,0.57,NA,2016-09-08T05:00:00Z,2016,9,8,13,74900, High,7.61014686248331,train
13008665,f,3,13,TWZ,09/08/2016,712881,4681704,0.55,NA,2016-09-08T05:00:00Z,2016,9,8,13,74900, High,7.343124165554073,train
13008573,f,3,13,TWZ,07/19/2016,712881,4681704,0.51,NA,2016-07-19T05:00:00Z,2016,7,19,13,65800, High,7.750759878419453,train
13008574,f,3,13,TWZ,07/19/2016,712881,4681704,0.51,NA,2016-07-19T05:00:00Z,2016,7,19,13,65800, High,7.750759878419453,test
13008575,f,3,13,TWZ,07/19/2016,712881,4681704,0.51,NA,2016-07-19T05:00:00Z,2016,7,19,13,65800, High,7.750759878419453,train
13008576,f,3,13,TWZ,07/19/2016,712881,4681704,0.51,NA,2016-07-19T05:00:00Z,2016,7,19,13,65800, High,7.750759878419453,train
13009303,f,3,13,TWZ,08/01/2018,712881,4681704,0.67,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,9.867452135493373,train
13009304,f,3,13,TWZ,08/01/2018,712881,4681704,0.67,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,9.867452135493373,train
13009305,f,3,13,TWZ,08/01/2018,712881,4681704,0.67,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,9.867452135493373,train
13009306,f,3,13,TWZ,08/01/2018,712881,4681704,0.67,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,9.867452135493373,train
13008811,f,3,13,TWZ,10/31/2016,712881,4681704,0.67,NA,2016-10-31T05:00:00Z,2016,10,31,13,91000, High,7.362637362637363,train
13008812,f,3,13,TWZ,10/31/2016,712881,4681704,0.72,NA,2016-10-31T05:00:00Z,2016,10,31,13,91000, High,7.912087912087912,train
13008813,f,3,13,TWZ,10/31/2016,712881,4681704,0.72,NA,2016-10-31T05:00:00Z,2016,10,31,13,91000, High,7.912087912087912,train
13008814,f,3,13,TWZ,10/31/2016,712881,4681704,0.61,NA,2016-10-31T05:00:00Z,2016,10,31,13,91000, High,6.7032967032967035,test
13006784,f,3,13,TWZ,08/05/2011,712881,4681704,0.71,NA,2011-08-05T05:00:00Z,2011,8,5,13,92100, High,7.70901194353963,train
13009268,f,3,13,TWZ,07/16/2018,712881,4681704,0.82,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,7.846889952153111,train
13009269,f,3,13,TWZ,07/16/2018,712881,4681704,0.83,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,7.942583732057416,train
13009270,f,3,13,TWZ,07/16/2018,712881,4681704,0.83,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,7.942583732057416,train
13009984,f,3,13,TWZ,07/06/2020,712881,4681704,1.28,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,15.292712066905617,train
13009985,f,3,13,TWZ,07/06/2020,712881,4681704,1.29,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,15.412186379928317,train
13009982,f,3,13,TWZ,07/06/2020,712881,4681704,1.28,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,15.292712066905617,train
13009983,f,3,13,TWZ,07/06/2020,712881,4681704,1.28,NA,2020-07-06T05:00:00Z,2020,7,6,13,83700, High,15.292712066905617,train
13009527,f,3,13,TWZ,10/31/2018,712881,4681704,0.56,NA,2018-10-31T05:00:00Z,2018,10,31,13,102700, High,5.4527750730282385,train
13009528,f,3,13,TWZ,10/31/2018,712881,4681704,0.61,NA,2018-10-31T05:00:00Z,2018,10,31,13,102700, High,5.939629990262902,test
13009529,f,3,13,TWZ,10/31/2018,712881,4681704,0.71,NA,2018-10-31T05:00:00Z,2018,10,31,13,102700, High,6.91333982473223,train
13009530,f,3,13,TWZ,10/31/2018,712881,4681704,0.62,NA,2018-10-31T05:00:00Z,2018,10,31,13,102700, High,6.0370009737098345,train
13009648,f,3,13,TWZ,07/31/2019,712881,4681704,0.77,NA,2019-07-31T05:00:00Z,2019,7,31,13,114900, High,6.70147954743255,train
13009649,f,3,13,TWZ,07/31/2019,712881,4681704,0.77,NA,2019-07-31T05:00:00Z,2019,7,31,13,114900, High,6.70147954743255,train
13009650,f,3,13,TWZ,07/31/2019,712881,4681704,0.77,NA,2019-07-31T05:00:00Z,2019,7,31,13,114900, High,6.70147954743255,train
13009647,f,3,13,TWZ,07/31/2019,712881,4681704,0.77,NA,2019-07-31T05:00:00Z,2019,7,31,13,114900, High,6.70147954743255,train
13009712,f,3,13,TWZ,08/14/2019,712881,4681704,0.7,NA,2019-08-14T05:00:00Z,2019,8,14,13,71400, High,9.803921568627452,train
13009713,f,3,13,TWZ,08/14/2019,712881,4681704,0.7,NA,2019-08-14T05:00:00Z,2019,8,14,13,71400, High,9.803921568627452,train
13009714,f,3,13,TWZ,08/14/2019,712881,4681704,0.7,NA,2019-08-14T05:00:00Z,2019,8,14,13,71400, High,9.803921568627452,train
13009715,f,3,13,TWZ,08/14/2019,712881,4681704,0.7,NA,2019-08-14T05:00:00Z,2019,8,14,13,71400, High,9.803921568627452,test
13009267,f,3,13,TWZ,07/16/2018,712881,4681704,0.82,NA,2018-07-16T05:00:00Z,2018,7,16,13,104500, High,7.846889952153111,train
13009842,f,3,13,TWZ,09/30/2019,712881,4681704,0.71,NA,2019-09-30T05:00:00Z,2019,9,30,13,106300, High,6.679209783631232,train
13009843,f,3,13,TWZ,09/30/2019,712881,4681704,0.71,NA,2019-09-30T05:00:00Z,2019,9,30,13,106300, High,6.679209783631232,train
13009844,f,3,13,TWZ,09/30/2019,712881,4681704,0.71,NA,2019-09-30T05:00:00Z,2019,9,30,13,106300, High,6.679209783631232,train
13009845,f,3,13,TWZ,09/30/2019,712881,4681704,0.71,NA,2019-09-30T05:00:00Z,2019,9,30,13,106300, High,6.679209783631232,train
13001887,f,3,13,TWZ,08/01/1997,712881,4681704,1.12,NA,1997-08-01T05:00:00Z,1997,8,1,13,83900, High,13.3492252681764,train
13001132,f,3,13,TWZ,09/08/1995,712881,4681704,0.61,NA,1995-09-08T05:00:00Z,1995,9,8,13,74100, High,8.232118758434547,train
13009617,f,3,13,BWC-S,07/15/2019,713558,4681651,0.14,NA,2019-07-15T05:00:00Z,2019,7,15,13,115800, High,1.2089810017271159,train
13009292,f,3,13,MCB-W,08/01/2018,713128,4681587,0.05,NA,2018-08-01T05:00:00Z,2018,8,1,13,67900, High,0.7363770250368189,train
13009506,f,3,13,MCB-W,10/24/2018,713128,4681587,0.19,NA,2018-10-24T05:00:00Z,2018,10,24,13,131600, High,1.4437689969604863,test
13009611,f,3,13,MCB-W,07/15/2019,713128,4681587,0.49,NA,2019-07-15T05:00:00Z,2019,7,15,13,115800, High,4.231433506044905,train
13009612,f,3,13,MCB-W,07/15/2019,713128,4681587,0.49,NA,2019-07-15T05:00:00Z,2019,7,15,13,115800, High,4.231433506044905,train
13000749,f,3,13,TWZ,10/03/1994,713214,4681571,0.21,NA,1994-10-03T05:00:00Z,1994,10,3,13,66900, High,3.139013452914798,train
13004377,f,3,13,TWZ,07/08/2002,713214,4681571,0.43,NA,2002-07-08T05:00:00Z,2002,7,8,13,84900, High,5.064782096584216,train
13004378,f,3,13,TWZ,07/08/2002,713214,4681571,0.43,NA,2002-07-08T05:00:00Z,2002,7,8,13,84900, High,5.064782096584216,train
13004379,f,3,13,TWZ,07/08/2002,713214,4681571,0.12,NA,2002-07-08T05:00:00Z,2002,7,8,13,84900, High,1.4134275618374559,train
13004664,f,3,13,TWZ,06/30/2004,713214,4681571,0,NA,2004-06-30T05:00:00Z,2004,6,30,13,85200, High,0,train
13004665,f,3,13,TWZ,06/30/2004,713214,4681571,0.74,NA,2004-06-30T05:00:00Z,2004,6,30,13,85200, High,8.685446009389672,train
13004666,f,3,13,TWZ,06/30/2004,713214,4681571,0.74,NA,2004-06-30T05:00:00Z,2004,6,30,13,85200, High,8.685446009389672,train
13006753,f,3,13,TWZ,07/18/2011,713214,4681571,0.21,NA,2011-07-18T05:00:00Z,2011,7,18,13,73900, High,2.841677943166441,test
13006754,f,3,13,TWZ,07/18/2011,713214,4681571,0.2,NA,2011-07-18T05:00:00Z,2011,7,18,13,73900, High,2.7063599458728014,train
13006752,f,3,13,TWZ,07/18/2011,713214,4681571,0.21,NA,2011-07-18T05:00:00Z,2011,7,18,13,73900, High,2.841677943166441,train
13006527,f,3,13,TWZ,08/19/2010,713214,4681571,0.06,NA,2010-08-19T05:00:00Z,2010,8,19,13,94300, High,0.6362672322375398,train
13006451,f,3,13,TWZ,07/12/2010,713214,4681571,0.3,NA,2010-07-12T05:00:00Z,2010,7,12,13,83700, High,3.584229390681004,train
13006452,f,3,13,TWZ,07/12/2010,713214,4681571,0.3,NA,2010-07-12T05:00:00Z,2010,7,12,13,83700, High,3.584229390681004,train
13006453,f,3,13,TWZ,07/12/2010,713214,4681571,0,NA,2010-07-12T05:00:00Z,2010,7,12,13,83700, High,0,train
13007075,f,3,13,TWZ,07/09/2012,713214,4681571,0.17,NA,2012-07-09T05:00:00Z,2012,7,9,13,67900, High,2.503681885125184,train
13007066,f,3,13,TWZ,07/09/2012,713214,4681571,0.3,NA,2012-07-09T05:00:00Z,2012,7,9,13,67900, High,4.418262150220913,train
13007067,f,3,13,TWZ,07/09/2012,713214,4681571,0.3,NA,2012-07-09T05:00:00Z,2012,7,9,13,67900, High,4.418262150220913,train
13007809,f,3,13,TWZ,07/14/2014,713214,4681571,0.9,NA,2014-07-14T05:00:00Z,2014,7,14,13,122100, High,7.37100737100737,test
13007810,f,3,13,TWZ,07/14/2014,713214,4681571,0.9,NA,2014-07-14T05:00:00Z,2014,7,14,13,122100, High,7.37100737100737,train
13007811,f,3,13,TWZ,07/14/2014,713214,4681571,0.07,NA,2014-07-14T05:00:00Z,2014,7,14,13,122100, High,0.5733005733005734,train
13008742,f,3,13,TWZ,10/03/2016,713214,4681571,0.63,NA,2016-10-03T05:00:00Z,2016,10,3,13,139200, High,4.525862068965517,train
13008743,f,3,13,TWZ,10/03/2016,713214,4681571,0.63,NA,2016-10-03T05:00:00Z,2016,10,3,13,139200, High,4.525862068965517,train
13008672,f,3,13,TWZ,09/12/2016,713214,4681571,0.12,NA,2016-09-12T05:00:00Z,2016,9,12,13,105000, High,1.1428571428571428,train
